fecha,mp25_ugm3,mp10_ugm3,so2_ppb,cov_ppb,temperatura_c,humedad_pct
2026-05-01 00:00:36,31,32,0,0,13.71,76.975
2026-05-01 00:05:36,31,34,0,0,13.688,77.27
2026-05-01 00:10:36,33,36,0,0,13.675,77.288
2026-05-01 00:15:36,33,37,0,0,13.71,77.316
2026-05-01 00:20:36,30,32,0,0,13.672,77.297
2026-05-01 00:25:36,30,32,0,0,13.64,77.431
2026-05-01 00:30:36,26,29,0,0,13.646,77.387
2026-05-01 00:35:36,24,25,0,0,13.611,77.347
2026-05-01 00:38:38,27,30,0,0,13.6,77.391
2026-05-01 00:40:36,24,25,0,0,13.55,77.442
2026-05-01 00:45:33,40,48,0,0,13.51,77.61
2026-05-01 00:45:36,42,51,0,0,13.496,77.621
2026-05-01 00:45:38,43,51,0,0,13.507,77.612
2026-05-01 00:45:54,45,55,0,0,13.496,77.65
2026-05-01 00:50:36,36,41,0,0,13.448,77.787
2026-05-01 00:55:36,25,29,0,0,13.429,77.928
2026-05-01 01:00:36,28,29,0,0,13.411,78.176
2026-05-01 01:05:36,33,37,0,0,13.397,78.146
2026-05-01 01:10:37,35,40,0,0,13.32,78.379
2026-05-01 01:15:36,33,35,0,0,13.341,78.569
2026-05-01 01:15:38,33,35,0,0,13.355,78.59
2026-05-01 01:20:36,33,36,0,0,13.371,78.503
2026-05-01 01:20:38,33,36,0,0,13.368,78.495
2026-05-01 01:25:36,34,39,0,0,13.4,78.319
2026-05-01 01:30:36,33,37,0,0,13.381,78.373
2026-05-01 01:34:07,33,36,0,0,13.352,78.449
2026-05-01 01:35:36,33,35,0,0,13.363,78.508
2026-05-01 01:36:35,34,38,0,0,13.349,78.546
2026-05-01 01:39:41,35,39,0,0,13.384,78.558
2026-05-01 01:40:36,37,43,0,0,13.397,78.535
2026-05-01 01:41:39,34,37,0,0,13.384,78.506
2026-05-01 01:43:57,36,39,0,0,13.421,78.466
2026-05-01 01:45:36,31,32,0,0,13.427,78.4
2026-05-01 01:48:34,31,32,0,0,13.459,78.36
2026-05-01 01:50:36,33,36,0,0,13.486,78.289
