fecha,mp25_ugm3,mp10_ugm3,so2_ppb,cov_ppb,temperatura_c,humedad_pct
2026-08-01 00:01:57,45,54,0,310,6.893,92.686
2026-08-01 00:06:57,47,55,0,1493,6.794,92.735
2026-08-01 00:11:57,46,56,0,313,6.772,92.518
2026-08-01 00:16:58,48,56,0,318,6.735,93.071
2026-08-01 00:21:57,45,55,0,361,6.564,92.76
2026-08-01 00:26:58,52,62,0,357,6.441,94.093
2026-08-01 00:31:58,42,50,0,283,6.417,94.292
2026-08-01 00:36:57,41,48,0,310,6.457,93.426
2026-08-01 00:41:57,41,52,0,308,6.415,94.154
2026-08-01 00:46:57,43,53,0,332,6.382,93.611
2026-08-01 00:51:58,39,46,0,263,6.342,95.694
2026-08-01 00:56:57,39,43,0,269,6.423,95.291
2026-08-01 01:01:58,35,38,0,260,6.5,94.978
2026-08-01 01:06:58,38,43,0,295,6.476,94.179
2026-08-01 01:11:58,39,42,0,282,6.297,93.508
2026-08-01 01:16:57,104,113,0,670,6.155,93.304
2026-08-01 01:21:58,45,53,0,302,6.081,94.86
2026-08-01 01:26:58,45,55,0,307,5.974,94.9
2026-08-01 01:31:58,38,42,0,280,5.929,95.587
2026-08-01 01:36:58,37,42,0,281,5.792,96.758
2026-08-01 01:41:58,39,43,0,286,5.891,95.947
2026-08-01 01:46:58,37,40,0,301,6.057,96.06
2026-08-01 01:52:01,39,44,0,318,5.95,94.837
2026-08-01 01:56:58,50,60,0,359,6.115,95.244
2026-08-01 02:01:58,59,73,0,311,6.593,95.089
2026-08-01 02:06:58,44,51,0,239,6.74,94.841
2026-08-01 02:11:58,51,61,0,318,6.666,93.264
2026-08-01 02:17:05,54,67,0,346,5.768,92.924
2026-08-01 02:21:58,48,56,0,317,5.811,93.018
2026-08-01 02:26:58,52,63,0,358,5.83,94.002
2026-08-01 02:31:58,73,86,0,540,5.835,93.771
2026-08-01 02:36:58,48,57,0,436,5.904,93.655
2026-08-01 02:41:59,50,59,0,335,5.731,93.243
2026-08-01 02:46:58,41,47,0,281,5.787,94.334
2026-08-01 02:51:58,45,53,0,275,5.48,95.97
2026-08-01 02:56:58,41,48,0,287,5.603,95.936
2026-08-01 03:01:59,41,46,0,290,5.544,94.66
2026-08-01 03:06:59,42,50,0,1387,5.635,95.947
2026-08-01 03:11:59,40,45,0,292,5.71,95.16
2026-08-01 03:16:59,43,51,0,292,5.667,95.278
2026-08-01 03:21:59,41,47,0,298,5.669,95.259
2026-08-01 03:26:59,68,85,0,481,5.656,95.123
2026-08-01 03:31:59,52,68,0,391,5.629,94.607
2026-08-01 03:36:59,50,62,0,378,5.549,94.006
2026-08-01 03:41:59,50,63,0,408,5.624,94.401
2026-08-01 03:46:59,38,42,0,268,5.728,94.626
2026-08-01 03:52:00,38,41,0,254,5.827,95.379
2026-08-01 03:56:59,35,36,0,246,5.953,93.571
2026-08-01 04:01:59,32,34,0,260,5.918,93.38
2026-08-01 04:06:59,31,33,0,250,6.014,92.854
2026-08-01 04:12:10,35,40,0,271,5.79,92.59
2026-08-01 04:17:00,37,41,0,249,5.715,92.871
2026-08-01 04:22:02,36,39,0,263,5.645,92.278
2026-08-01 04:26:59,35,41,0,324,5.357,91.721
2026-08-01 04:31:59,38,40,0,277,5.063,94.792
2026-08-01 04:36:59,39,42,0,303,5.141,94.143
2026-08-01 04:41:59,38,41,0,277,5.127,94.538
2026-08-01 04:46:59,38,43,0,271,5.026,95.814
2026-08-01 04:52:00,39,42,0,286,5.074,95.917
2026-08-01 04:56:59,38,42,0,290,5.146,95.65
2026-08-01 05:02:00,38,44,0,277,5.026,94.971
2026-08-01 05:06:59,36,40,0,300,5.085,94.732
2026-08-01 05:11:59,36,40,0,284,5.138,94.502
2026-08-01 05:17:03,35,35,0,268,5.17,94.154
2026-08-01 05:21:59,34,35,0,254,5.362,93.729
2026-08-01 05:27:00,29,31,0,269,5.368,93.243
2026-08-01 05:32:00,32,33,0,254,5.456,93.081
2026-08-01 05:37:00,32,35,0,262,5.418,93.166
2026-08-01 05:42:00,32,34,0,250,5.384,92.268
2026-08-01 05:47:00,31,32,0,267,5.349,92.491
2026-08-01 05:52:00,32,34,0,241,5.426,93.886
